,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,8.348828315734863,152.0,-8.475081443786621,0.46141594648361206,0.7412174940109253,-2.9855096340179443,0.0010000000474974513,100.0,7.526573181152344,100.0
1,8.791793823242188,112.0,-9.90828800201416,0.5832678079605103,0.49642375111579895,-7.025674343109131,0.0010000000474974513,100.0,8.371647834777832,100.0
2,9.615559577941895,103.0,-11.362613677978516,0.5356577634811401,0.3323511481285095,-11.08560562133789,0.0010000000474974513,100.0,8.50978946685791,100.0
3,9.937217712402344,100.0,-11.688773155212402,0.7150871753692627,0.22258605062961578,-15.07365894317627,0.0010000000474974513,100.0,8.842453002929688,100.0
4,10.196219444274902,98.0,-11.703059196472168,1.4312810897827148,0.149180606007576,-19.083715438842773,0.0010000000474974513,100.0,8.142755508422852,100.0
5,9.814508438110352,101.0,-11.62295913696289,0.7909418940544128,0.09997007995843887,-23.0344181060791,0.0010000000474974513,100.0,8.641382217407227,100.0
6,9.431952476501465,100.0,-11.244367599487305,0.9955118894577026,0.06699411571025848,-27.174100875854492,0.0010000000474974513,100.0,7.563648223876953,100.0
7,9.225688934326172,100.0,-11.055526733398438,0.6586179733276367,0.044939763844013214,-31.1948299407959,0.0010000000474974513,100.0,9.33601188659668,100.0
8,9.354601860046387,99.0,-10.390698432922363,0.716094970703125,0.03016767092049122,-35.105224609375,0.0010000000474974513,100.0,8.771318435668945,100.0
9,9.352813720703125,98.0,-9.450554847717285,0.7808701992034912,0.020237794145941734,-38.897727966308594,0.0010000000474974513,100.0,9.340682029724121,100.0
10,9.679524421691895,100.0,-9.04334545135498,1.417621374130249,0.013606068678200245,-42.481689453125,0.0010000000474974513,100.0,10.51108169555664,100.0
11,9.92475700378418,100.0,-8.36267375946045,1.2086985111236572,0.00918490719050169,-44.98746109008789,0.0010000000474974513,100.0,10.654994010925293,100.0
