,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,8.07165813446045,266.0,-0.017618127167224884,0.014316673390567303,9.999999747378752e-05,100.0,7.49767541885376,100.0
1,7.4248127937316895,155.0,-0.056910235434770584,0.009014000184834003,9.999999747378752e-05,100.0,8.297319412231445,100.0
2,7.260921001434326,138.0,-0.0989643782377243,0.014134841039776802,9.999999747378752e-05,100.0,16.215652465820312,100.0
3,7.4427289962768555,130.0,-0.12980443239212036,0.016422901302576065,9.999999747378752e-05,100.0,9.366979598999023,100.0
4,7.540223598480225,128.0,-0.15910446643829346,0.020613964647054672,9.999999747378752e-05,100.0,19.086565017700195,100.0
5,7.872101306915283,134.0,-0.20128166675567627,0.02419951558113098,9.999999747378752e-05,100.0,5.801465034484863,100.0
6,8.441424369812012,130.0,-0.23936961591243744,0.029734309762716293,9.999999747378752e-05,100.0,9.218820571899414,100.0
7,8.586745262145996,129.0,-0.26891568303108215,0.0316104032099247,9.999999747378752e-05,100.0,14.99023723602295,100.0
8,8.543766975402832,128.0,-0.30942198634147644,0.03521234169602394,9.999999747378752e-05,100.0,9.200376510620117,100.0
9,8.445826530456543,128.0,-0.3399798274040222,0.03583846986293793,9.999999747378752e-05,100.0,8.566934585571289,100.0
10,8.41259479522705,131.0,-0.3736499845981598,0.03549250215291977,9.999999747378752e-05,100.0,7.225217342376709,100.0
11,8.516161918640137,130.0,-0.4056091904640198,0.03466224670410156,9.999999747378752e-05,100.0,7.82041072845459,100.0
12,8.777813911437988,129.0,-0.43631815910339355,0.037990011274814606,9.999999747378752e-05,100.0,6.651645660400391,100.0
13,8.86021900177002,128.0,-0.47127896547317505,0.03860882297158241,9.999999747378752e-05,100.0,8.464712142944336,100.0
14,8.92464828491211,128.0,-0.5094296932220459,0.038257621228694916,9.999999747378752e-05,100.0,6.058548927307129,100.0
15,8.78799057006836,130.0,-0.5407634973526001,0.039835985749959946,9.999999747378752e-05,100.0,7.750918388366699,100.0
16,8.729267120361328,129.0,-0.5688547492027283,0.03905744478106499,9.999999747378752e-05,100.0,11.527608871459961,100.0
17,8.711621284484863,129.0,-0.5976546406745911,0.039906300604343414,9.999999747378752e-05,100.0,9.902275085449219,100.0
