,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,-7953.67236328125,140.0,57.23721694946289,125.43038177490234,0.8446328639984131,-0.2804494798183441,9.999999747378752e-05,500.0,-7764.74609375,500.0
1,-7816.1513671875,132.0,114.0311508178711,148.2692413330078,0.6931529641151428,-0.5886583924293518,9.999999747378752e-05,500.0,-7774.30322265625,500.0
2,-7824.19091796875,130.0,166.01229858398438,146.2200164794922,0.565952479839325,-0.9467834830284119,9.999999747378752e-05,500.0,-8052.78369140625,500.0
3,-7854.5283203125,129.0,215.9515838623047,205.9645538330078,0.4637640118598938,-1.2362996339797974,9.999999747378752e-05,500.0,-7751.77392578125,500.0
4,-7785.4599609375,128.0,265.06591796875,264.51763916015625,0.3809269070625305,-1.4965909719467163,9.999999747378752e-05,500.0,-7615.61962890625,500.0
5,-7758.58447265625,128.0,313.6503601074219,282.6998291015625,0.31294122338294983,-1.752094030380249,9.999999747378752e-05,500.0,-7886.73486328125,500.0
6,-7742.96044921875,128.0,361.7035217285156,362.95928955078125,0.25732073187828064,-1.9283525943756104,9.999999747378752e-05,500.0,-8253.962890625,500.0
7,-7755.5634765625,127.0,408.67578125,550.3399047851562,0.2125602662563324,-2.0069422721862793,9.999999747378752e-05,500.0,-7860.88134765625,500.0
8,-7744.97900390625,127.0,455.0683288574219,538.712646484375,0.1754962056875229,-2.098483085632324,9.999999747378752e-05,500.0,-7888.94873046875,500.0
9,-7757.8037109375,127.0,500.5764465332031,629.7003173828125,0.14482825994491577,-2.1596128940582275,9.999999747378752e-05,500.0,-7844.57763671875,500.0
10,-7771.16357421875,127.0,545.6881713867188,603.240966796875,0.1197248101234436,-2.1616928577423096,9.999999747378752e-05,500.0,-7986.57958984375,500.0
11,-7747.80517578125,127.0,589.031005859375,777.8792114257812,0.09894082695245743,-2.223829507827759,9.999999747378752e-05,500.0,-7782.20361328125,500.0
12,-7733.82421875,127.0,630.746337890625,828.0944213867188,0.08193225413560867,-2.165601968765259,9.999999747378752e-05,500.0,-7684.4638671875,500.0
13,-7732.63671875,127.0,672.40234375,755.6976318359375,0.06810446828603745,-2.0362794399261475,9.999999747378752e-05,500.0,-8655.4853515625,500.0
14,-7747.82080078125,127.0,710.3790893554688,1197.2838134765625,0.05678906291723251,-1.8065074682235718,9.999999747378752e-05,500.0,-8169.9658203125,500.0
15,-7745.59521484375,127.0,746.4600219726562,1036.2864990234375,0.04810831695795059,-1.4223240613937378,9.999999747378752e-05,500.0,-7875.076171875,500.0
16,-7751.0732421875,127.0,780.4325561523438,1157.0810546875,0.04140974208712578,-0.9184946417808533,9.999999747378752e-05,500.0,-8020.3916015625,500.0
17,-7763.89794921875,126.0,813.8759155273438,1251.1910400390625,0.03640231862664223,-0.7345399260520935,9.999999747378752e-05,500.0,-8203.015625,500.0
18,-7754.0263671875,127.0,844.2083129882812,1908.7786865234375,0.033396098762750626,-0.24057339131832123,9.999999747378752e-05,500.0,-7964.013671875,500.0
19,-7766.55810546875,127.0,874.5014038085938,1711.8621826171875,0.033060453832149506,0.3724258840084076,9.999999747378752e-05,500.0,-8274.2724609375,500.0
20,-7786.37939453125,126.0,901.1348876953125,1312.4749755859375,0.03455031290650368,0.16377347707748413,9.999999747378752e-05,500.0,-7957.224609375,500.0
21,-7794.65185546875,126.0,925.91943359375,1690.403564453125,0.03662964701652527,0.15645958483219147,9.999999747378752e-05,500.0,-7906.41455078125,500.0
22,-7809.58984375,126.0,950.3502807617188,1637.771240234375,0.036037176847457886,0.11387427896261215,9.999999747378752e-05,500.0,-7820.21435546875,500.0
23,-7815.84228515625,126.0,973.6554565429688,1882.783203125,0.036351528018713,-0.06367689371109009,9.999999747378752e-05,500.0,-7282.6181640625,500.0
24,-7811.13134765625,126.0,994.7366333007812,1655.5672607421875,0.036665428429841995,0.12702597677707672,9.999999747378752e-05,500.0,-7281.82275390625,500.0
25,-7797.60693359375,126.0,1014.4427490234375,2073.363525390625,0.03910921514034271,0.6056134700775146,9.999999747378752e-05,500.0,-7577.06396484375,500.0
26,-7779.890625,126.0,1034.230224609375,1994.0880126953125,0.04020579531788826,0.02923080138862133,9.999999747378752e-05,500.0,-6944.96435546875,500.0
27,-7763.6572265625,126.0,1052.2469482421875,2448.9775390625,0.040345922112464905,-0.14003852009773254,9.999999747378752e-05,500.0,-6118.53955078125,500.0
28,-7743.38232421875,126.0,1068.354248046875,1769.893798828125,0.040229324251413345,-0.10968580842018127,9.999999747378752e-05,500.0,-6866.54052734375,500.0
29,-7724.736328125,126.0,1084.777099609375,2178.27197265625,0.039183054119348526,0.18567872047424316,9.999999747378752e-05,500.0,-8422.1142578125,500.0
30,-7700.59716796875,126.0,1099.211181640625,2277.6748046875,0.040639180690050125,-0.014232142828404903,9.999999747378752e-05,500.0,-6734.59130859375,500.0
31,-7667.0009765625,126.0,1112.3572998046875,2494.891357421875,0.04133256524801254,-0.051667772233486176,9.999999747378752e-05,500.0,-6540.13671875,500.0
32,-7628.431640625,126.0,1125.46142578125,3370.686767578125,0.0418211854994297,0.033613428473472595,9.999999747378752e-05,500.0,-7055.68701171875,500.0
33,-7584.328125,126.0,1137.40625,2482.913330078125,0.045109037309885025,0.19548189640045166,9.999999747378752e-05,500.0,-6507.27587890625,500.0
34,-7546.55224609375,126.0,1148.56884765625,2449.592041015625,0.04697804152965546,0.11409161239862442,9.999999747378752e-05,500.0,-6414.3173828125,500.0
35,-7483.36962890625,126.0,1158.6376953125,2115.67431640625,0.05098532512784004,0.35709547996520996,9.999999747378752e-05,500.0,-7546.44384765625,500.0
36,-7435.74462890625,126.0,1168.704833984375,2560.80224609375,0.05736866965889931,0.3977234661579132,9.999999747378752e-05,500.0,-6546.8935546875,500.0
37,-7401.38623046875,126.0,1175.7557373046875,3466.789794921875,0.06400570273399353,0.45323818922042847,9.999999747378752e-05,500.0,-6348.76171875,500.0
38,-7310.908203125,126.0,1182.6331787109375,2847.457275390625,0.0735982358455658,0.5358461737632751,9.999999747378752e-05,500.0,-8317.6611328125,500.0
39,-7260.89892578125,126.0,1189.3934326171875,3072.37060546875,0.08444168418645859,0.4206249713897705,9.999999747378752e-05,500.0,-6082.76220703125,500.0
40,-7219.4033203125,126.0,1195.9541015625,2147.3623046875,0.09495280683040619,0.35535091161727905,9.999999747378752e-05,500.0,-4496.43408203125,500.0
41,-7126.6865234375,126.0,1201.359130859375,2832.134033203125,0.10634640604257584,0.316182941198349,9.999999747378752e-05,500.0,-4539.19482421875,500.0
42,-7053.43310546875,126.0,1205.960205078125,3076.298828125,0.12255492806434631,0.353350430727005,9.999999747378752e-05,500.0,-4681.18115234375,500.0
43,-6990.0791015625,126.0,1209.7906494140625,3050.91845703125,0.1421976089477539,0.36605745553970337,9.999999747378752e-05,500.0,-7156.58251953125,500.0
44,-6943.6708984375,126.0,1213.15234375,2464.120361328125,0.1612424999475479,0.2718714773654938,9.999999747378752e-05,500.0,-4628.8740234375,500.0
45,-6866.3955078125,126.0,1216.1953125,2838.0166015625,0.17922571301460266,0.2408575862646103,9.999999747378752e-05,500.0,-5837.2421875,500.0
46,-6787.54931640625,126.0,1219.181396484375,3136.39794921875,0.20092275738716125,0.176031231880188,9.999999747378752e-05,500.0,-4676.34716796875,500.0
47,-6686.4560546875,126.0,1222.24560546875,3204.2509765625,0.21453991532325745,0.09815472364425659,9.999999747378752e-05,500.0,-6126.65966796875,500.0
48,-6605.919921875,126.0,1222.90283203125,3464.359130859375,0.23158851265907288,0.1241287812590599,9.999999747378752e-05,500.0,-6698.38037109375,500.0
49,-6515.31005859375,126.0,1224.729248046875,2795.9033203125,0.2548930048942566,0.08750133216381073,9.999999747378752e-05,500.0,-5555.1220703125,500.0
50,-6432.29736328125,126.0,1226.98876953125,3161.68017578125,0.26921969652175903,0.07752882689237595,9.999999747378752e-05,500.0,-6437.1669921875,500.0
51,-6376.64794921875,126.0,1227.2972412109375,3223.79736328125,0.28147485852241516,0.0930500328540802,9.999999747378752e-05,500.0,-6240.61083984375,500.0
52,-6314.15234375,126.0,1228.229736328125,3563.715576171875,0.29753226041793823,0.03182394057512283,9.999999747378752e-05,500.0,-6073.44677734375,500.0
53,-6252.6044921875,126.0,1229.4376220703125,2723.465576171875,0.3092643916606903,0.05512154474854469,9.999999747378752e-05,500.0,-6916.2275390625,500.0
54,-6204.20849609375,126.0,1230.370361328125,3191.260009765625,0.32483741641044617,0.031149107962846756,9.999999747378752e-05,500.0,-5219.0126953125,500.0
