,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-41.93674087524414,0.0,188.0,0.4040762186050415,0.04902162402868271,9.999999747378752e-05,100.0,-98.10994720458984,0.0,100.0
1,-68.11931610107422,0.0,138.0,0.8451336622238159,0.07448109984397888,9.999999747378752e-05,100.0,-97.93831634521484,0.0,100.0
2,-77.83500671386719,0.0,107.0,1.6163346767425537,0.048988353461027145,9.999999747378752e-05,100.0,-68.72955322265625,0.0,100.0
3,-82.76152038574219,0.0,108.0,2.489821195602417,0.10690256208181381,9.999999747378752e-05,100.0,-68.72750091552734,0.0,100.0
4,-85.67985534667969,0.0,101.0,3.357832670211792,0.20725272595882416,9.999999747378752e-05,100.0,-68.67277526855469,0.0,100.0
5,-82.7507095336914,0.0,105.0,3.9854490756988525,0.32683733105659485,9.999999747378752e-05,100.0,-41.824378967285156,0.0,100.0
6,-80.6789321899414,0.0,107.0,4.252511978149414,0.3883174657821655,9.999999747378752e-05,100.0,-41.82386016845703,0.0,100.0
7,-79.07280731201172,0.0,104.0,4.650672435760498,0.4851636290550232,9.999999747378752e-05,100.0,-41.82526779174805,0.0,100.0
8,-77.83399963378906,0.0,106.0,5.086164951324463,0.6535887718200684,9.999999747378752e-05,100.0,-41.826751708984375,0.0,100.0
9,-76.85855865478516,0.0,103.0,5.579566478729248,0.7281906008720398,9.999999747378752e-05,100.0,-41.82799530029297,0.0,100.0
10,-76.06201171875,0.0,105.0,6.035181045532227,0.9578472971916199,9.999999747378752e-05,100.0,-41.829002380371094,0.0,100.0
11,-75.39515686035156,0.0,106.0,6.525182247161865,1.0765541791915894,9.999999747378752e-05,100.0,-41.82977294921875,0.0,100.0
12,-74.57133483886719,0.0,104.0,6.97406005859375,1.2109899520874023,9.999999747378752e-05,100.0,-41.830299377441406,0.0,100.0
13,-72.41801452636719,0.0,105.0,6.258184432983398,1.1357990503311157,9.999999747378752e-05,100.0,-41.83061599731445,0.0,100.0
14,-70.34805297851562,0.0,103.0,5.236992835998535,0.966539740562439,9.999999747378752e-05,100.0,-41.83075714111328,0.0,100.0
15,-68.53717803955078,0.0,104.0,4.8085618019104,0.8005267381668091,9.999999747378752e-05,100.0,-41.83081817626953,0.0,100.0
16,-66.9461898803711,0.0,105.0,4.514567852020264,0.5618230104446411,9.999999747378752e-05,100.0,-41.83075714111328,0.0,100.0
17,-65.52828979492188,0.0,104.0,4.357744216918945,0.5488347411155701,9.999999747378752e-05,100.0,-41.83075714111328,0.0,100.0
18,-64.26918029785156,0.0,105.0,4.225156307220459,0.5400248765945435,9.999999747378752e-05,100.0,-41.830772399902344,0.0,100.0
19,-63.12309646606445,0.0,104.0,4.2015461921691895,0.459595650434494,9.999999747378752e-05,100.0,-41.831214904785156,0.0,100.0
20,-62.08723831176758,0.0,105.0,4.197139263153076,0.4511067271232605,9.999999747378752e-05,100.0,-41.831504821777344,0.0,100.0
21,-61.14504623413086,0.0,105.0,4.260268688201904,0.42921459674835205,9.999999747378752e-05,100.0,-41.831687927246094,0.0,100.0
22,-60.290802001953125,0.0,104.0,4.391536712646484,0.3990892171859741,9.999999747378752e-05,100.0,-41.83185577392578,0.0,100.0
23,-59.503353118896484,0.0,105.0,4.537014961242676,0.41889041662216187,9.999999747378752e-05,100.0,-93.00616455078125,0.0,100.0
24,-58.78390884399414,0.0,104.0,4.720572471618652,0.4397902488708496,9.999999747378752e-05,100.0,-93.00347900390625,0.0,100.0
25,-58.758384704589844,0.0,105.0,4.924927711486816,0.45152539014816284,9.999999747378752e-05,100.0,-41.83502960205078,0.0,100.0
