,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-25.955076217651367,0.0,84.0,-6.10915994644165,0.0670711025595665,0.9647897481918335,-0.1805599331855774,9.999999747378752e-05,115.0,-25.149211883544922,0.0,115.0
1,-24.57439613342285,0.0,75.0,-9.368485450744629,1.1970324516296387,0.9214131832122803,-0.4134073555469513,9.999999747378752e-05,115.0,-25.590749740600586,0.0,115.0
2,-21.781200408935547,0.0,62.0,-12.58092975616455,1.6590583324432373,0.879988968372345,-0.6474179029464722,9.999999747378752e-05,115.0,-24.920223236083984,0.0,115.0
3,-22.001344680786133,0.0,63.0,-15.288248062133789,0.9412469267845154,0.8404367566108704,-0.8738726377487183,9.999999747378752e-05,115.0,-23.17613983154297,0.0,115.0
4,-22.386856079101562,0.0,60.0,-18.01404571533203,2.2313485145568848,0.8026769161224365,-1.1078758239746094,9.999999747378752e-05,115.0,-23.52328872680664,0.0,115.0
5,-22.120126724243164,0.0,61.0,-19.932348251342773,1.5635589361190796,0.7666226029396057,-1.3370449542999268,9.999999747378752e-05,115.0,-26.85013771057129,0.0,115.0
6,-22.108030319213867,0.0,59.0,-22.380910873413086,4.406644821166992,0.7322266101837158,-1.565017819404602,9.999999747378752e-05,115.0,-23.15522003173828,0.0,115.0
7,-23.02877426147461,0.0,60.0,-24.029388427734375,2.1909942626953125,0.6993843913078308,-1.7786333560943604,9.999999747378752e-05,115.0,-28.594554901123047,0.0,115.0
8,-23.336368560791016,0.0,59.0,-25.572904586791992,6.831560134887695,0.6680489182472229,-2.022435188293457,9.999999747378752e-05,115.0,-40.816104888916016,0.0,115.0
9,-23.899904251098633,0.0,59.0,-27.000532150268555,5.1292524337768555,0.6381601691246033,-2.2368009090423584,9.999999747378752e-05,115.0,-35.75277328491211,0.0,115.0
10,-23.941604614257812,0.0,58.0,-28.813209533691406,6.406337738037109,0.609562873840332,-2.4258453845977783,9.999999747378752e-05,115.0,-32.7932014465332,0.0,115.0
11,-23.738468170166016,0.0,58.0,-29.549108505249023,5.015514850616455,0.5822327733039856,-2.721004009246826,9.999999747378752e-05,115.0,-38.61328887939453,0.0,115.0
12,-24.061744689941406,0.0,58.0,-30.9730167388916,2.9423232078552246,0.5561329126358032,-2.9360339641571045,9.999999747378752e-05,115.0,-37.027732849121094,0.0,115.0
13,-24.037513732910156,0.0,57.0,-31.52404022216797,5.405202865600586,0.5311989188194275,-3.180518627166748,9.999999747378752e-05,115.0,-33.30536651611328,0.0,115.0
14,-23.725820541381836,0.0,58.0,-31.824636459350586,4.078031063079834,0.5073177218437195,-3.4012744426727295,9.999999747378752e-05,115.0,-34.09373474121094,0.0,115.0
15,-23.88494873046875,0.0,57.0,-32.35451889038086,2.193023681640625,0.4845980107784271,-3.5984485149383545,9.999999747378752e-05,115.0,-33.68357467651367,0.0,115.0
16,-24.096744537353516,0.0,58.0,-32.362430572509766,3.5071568489074707,0.46292170882225037,-3.8511016368865967,9.999999747378752e-05,115.0,-33.123111724853516,0.0,115.0
17,-24.218355178833008,0.0,57.0,-33.10929489135742,8.01754379272461,0.4423019289970398,-4.009079933166504,9.999999747378752e-05,115.0,-58.94013214111328,0.0,115.0
18,-24.191661834716797,0.0,58.0,-33.02253723144531,10.31937026977539,0.42272061109542847,-4.065803050994873,9.999999747378752e-05,115.0,-46.8342399597168,0.0,115.0
19,-24.608718872070312,0.0,57.0,-33.3275032043457,4.513378143310547,0.4039904475212097,-4.2557759284973145,9.999999747378752e-05,115.0,-24.06026268005371,0.0,115.0
20,-25.05624771118164,0.0,58.0,-32.9590950012207,10.584901809692383,0.38623446226119995,-4.50793981552124,9.999999747378752e-05,115.0,-36.85479736328125,0.0,115.0
21,-25.352317810058594,0.0,57.0,-32.596397399902344,4.852852821350098,0.3692153990268707,-4.652553081512451,9.999999747378752e-05,115.0,-39.93450164794922,0.0,115.0
22,-25.822126388549805,0.0,58.0,-32.47410202026367,11.70772647857666,0.35311129689216614,-4.59071159362793,9.999999747378752e-05,115.0,-25.96343421936035,0.0,115.0
23,-26.339855194091797,0.0,57.0,-32.62063980102539,4.1987104415893555,0.3377493917942047,-4.8972883224487305,9.999999747378752e-05,115.0,-22.490650177001953,0.0,115.0
24,-26.709814071655273,0.0,58.0,-32.964168548583984,11.059852600097656,0.3230592608451843,-4.793989181518555,9.999999747378752e-05,115.0,-25.738765716552734,0.0,115.0
25,-27.20975112915039,0.0,58.0,-33.93647766113281,2.4390645027160645,0.30913734436035156,-5.180086612701416,9.999999747378752e-05,115.0,-27.030933380126953,0.0,115.0
26,-27.766704559326172,0.0,58.0,-32.833133697509766,7.009216785430908,0.2957542836666107,-5.198911666870117,9.999999747378752e-05,115.0,-24.954275131225586,0.0,115.0
27,-28.56931495666504,0.0,58.0,-31.598974227905273,3.9030425548553467,0.28309696912765503,-5.446464538574219,9.999999747378752e-05,115.0,-23.836572647094727,0.0,115.0
28,-28.92669677734375,0.0,58.0,-30.415775299072266,7.9343414306640625,0.27078232169151306,-4.853429317474365,9.999999747378752e-05,115.0,-22.494400024414062,0.0,115.0
29,-29.406572341918945,0.0,58.0,-31.13030242919922,5.480321884155273,0.2589844763278961,-6.219659328460693,9.999999747378752e-05,115.0,-23.952194213867188,0.0,115.0
30,-29.992168426513672,0.0,57.0,-30.95444679260254,0.8553974032402039,0.24777157604694366,-5.937344074249268,9.999999747378752e-05,115.0,-26.11577796936035,0.0,115.0
31,-30.477832794189453,0.0,57.0,-29.32726287841797,5.238083839416504,0.23693282902240753,-5.376834392547607,9.999999747378752e-05,115.0,-25.90238380432129,0.0,115.0
32,-30.754560470581055,0.0,57.0,-30.010116577148438,0.7774304747581482,0.22667530179023743,-6.300943374633789,9.999999747378752e-05,115.0,-31.831378936767578,0.0,115.0
33,-31.134498596191406,0.0,57.0,-27.04090690612793,5.949732780456543,0.21670544147491455,-5.639915466308594,9.999999747378752e-05,115.0,-21.204742431640625,0.0,115.0
34,-31.291152954101562,0.0,57.0,-26.774660110473633,3.60006046295166,0.20724833011627197,-6.001718044281006,9.999999747378752e-05,115.0,-22.49875259399414,0.0,115.0
35,-31.679670333862305,0.0,57.0,-26.82073402404785,2.2367148399353027,0.1981297731399536,-6.311251163482666,9.999999747378752e-05,115.0,-19.8460693359375,0.0,115.0
