,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,-12.948805809020996,0.11965307593345642,0.9324454069137573,-0.5876641869544983,9.999999747378752e-05,200.0,-171.1747283935547,131.0
1,-22.38614273071289,0.22363483905792236,0.8607515692710876,-1.2560596466064453,9.999999747378752e-05,200.0,-169.01345825195312,111.0
2,-31.026386260986328,0.5814285278320312,0.7946202158927917,-1.9237316846847534,9.999999747378752e-05,200.0,-176.28909301757812,105.0
3,-38.29716110229492,0.2260037064552307,0.7336091995239258,-2.599717855453491,9.999999747378752e-05,200.0,-174.24557495117188,103.0
4,-43.14298629760742,0.5386595129966736,0.6772729158401489,-3.2509982585906982,9.999999747378752e-05,200.0,-171.48660278320312,98.0
5,-49.99574279785156,0.30780288577079773,0.6252285838127136,-3.974233627319336,9.999999747378752e-05,200.0,-167.1536102294922,98.0
6,-54.24653625488281,0.284304141998291,0.5771401524543762,-4.581681251525879,9.999999747378752e-05,200.0,-159.59664916992188,95.0
7,-56.16831970214844,0.4740639925003052,0.5327683091163635,-5.287149429321289,9.999999747378752e-05,200.0,-157.41763305664062,92.0
8,-60.10482406616211,0.2308053970336914,0.4918358325958252,-5.919492244720459,9.999999747378752e-05,200.0,-156.5939483642578,90.0
9,-59.65498733520508,0.3386274576187134,0.45408037304878235,-6.5195512771606445,9.999999747378752e-05,200.0,-157.769775390625,88.0
10,-62.700809478759766,0.18463686108589172,0.4192516505718231,-7.264073371887207,9.999999747378752e-05,200.0,-163.69290161132812,89.0
11,-63.08384704589844,0.23714911937713623,0.38710471987724304,-7.883384704589844,9.999999747378752e-05,200.0,-159.13461303710938,88.0
12,-59.3388671875,0.15403443574905396,0.35743486881256104,-8.509340286254883,9.999999747378752e-05,200.0,-161.51925659179688,87.0
13,-65.465576171875,0.13755987584590912,0.330034077167511,-9.219413757324219,9.999999747378752e-05,200.0,-148.71200561523438,86.0
14,-63.426551818847656,0.15307869017124176,0.3047340214252472,-9.834879875183105,9.999999747378752e-05,200.0,-154.93260192871094,85.0
15,-59.96851348876953,0.1747969686985016,0.28135475516319275,-10.436615943908691,9.999999747378752e-05,200.0,-148.7532501220703,86.0
16,-62.803436279296875,0.12859944999217987,0.25975728034973145,-11.095233917236328,9.999999747378752e-05,200.0,-154.33203125,85.0
17,-61.79364013671875,0.09696881473064423,0.23981404304504395,-11.684493064880371,9.999999747378752e-05,200.0,-147.71041870117188,85.0
18,-59.483680725097656,0.11205554753541946,0.22140200436115265,-12.42963695526123,9.999999747378752e-05,200.0,-149.93142700195312,84.0
19,-56.433895111083984,0.10147005319595337,0.20439918339252472,-13.125791549682617,9.999999747378752e-05,200.0,-147.26504516601562,84.0
20,-56.85871887207031,0.0689300149679184,0.18870215117931366,-13.837550163269043,9.999999747378752e-05,200.0,-142.29794311523438,84.0
21,-54.17890167236328,0.06645291298627853,0.1742127388715744,-14.286552429199219,9.999999747378752e-05,200.0,-147.86428833007812,84.0
22,-52.45973587036133,0.06833568215370178,0.16084003448486328,-14.918105125427246,9.999999747378752e-05,200.0,-150.05714416503906,84.0
23,-49.95258331298828,0.05132212117314339,0.1485026776790619,-15.394941329956055,9.999999747378752e-05,200.0,-148.7281494140625,83.0
24,-48.98976516723633,0.038381289690732956,0.1371128261089325,-15.970373153686523,9.999999747378752e-05,200.0,-151.6703643798828,83.0
25,-48.77243423461914,0.03266490250825882,0.12659692764282227,-16.82476234436035,9.999999747378752e-05,200.0,-148.46263122558594,83.0
26,-42.59605026245117,0.04026405140757561,0.11688543856143951,-17.406343460083008,9.999999747378752e-05,200.0,-153.52244567871094,83.0
27,-44.43634033203125,0.034122779965400696,0.1079118400812149,-17.813472747802734,9.999999747378752e-05,200.0,-154.72140502929688,83.0
28,-43.79495620727539,0.019069302827119827,0.09962597489356995,-18.42867088317871,9.999999747378752e-05,200.0,-155.39134216308594,83.0
29,-37.46769332885742,0.021937839686870575,0.09197328239679337,-19.348052978515625,9.999999747378752e-05,200.0,-148.3804473876953,82.0
30,-39.33534622192383,0.019596518948674202,0.08490846306085587,-20.03114891052246,9.999999747378752e-05,200.0,-155.8685302734375,83.0
31,-33.94575500488281,0.02187727577984333,0.07838702946901321,-20.443389892578125,9.999999747378752e-05,200.0,-174.43605041503906,83.0
32,-33.300533294677734,0.015124600380659103,0.0723719671368599,-21.097063064575195,9.999999747378752e-05,200.0,-174.5186004638672,82.0
33,-32.85136795043945,0.012632044963538647,0.06681737303733826,-21.366458892822266,9.999999747378752e-05,200.0,-203.46957397460938,82.0
34,-32.287967681884766,0.013943376019597054,0.06168900802731514,-22.066993713378906,9.999999747378752e-05,200.0,-179.87730407714844,82.0
35,-27.815677642822266,0.012524979189038277,0.05695304647088051,-22.67732048034668,9.999999747378752e-05,200.0,-164.09597778320312,82.0
36,-24.49876594543457,0.021278370171785355,0.052582550793886185,-23.539989471435547,9.999999747378752e-05,200.0,-182.81539916992188,82.0
37,-22.987150192260742,0.008199100382626057,0.04854781553149223,-24.30392837524414,9.999999747378752e-05,200.0,-179.29090881347656,82.0
38,-21.483123779296875,0.007239644415676594,0.044821806252002716,-24.49640655517578,9.999999747378752e-05,200.0,-156.5595245361328,82.0
39,-21.122528076171875,0.009189028292894363,0.04138311371207237,-25.145429611206055,9.999999747378752e-05,200.0,-144.56594848632812,82.0
40,-18.618661880493164,0.004562254063785076,0.038206569850444794,-25.662939071655273,9.999999747378752e-05,200.0,-143.91403198242188,82.0
41,-20.870180130004883,0.0049654338508844376,0.03527594730257988,-26.300188064575195,9.999999747378752e-05,200.0,-136.7855987548828,82.0
42,-19.068422317504883,0.005186290480196476,0.03256957605481148,-26.94048309326172,9.999999747378752e-05,200.0,-137.03323364257812,82.0
43,-16.816923141479492,0.0040323855355381966,0.03006760962307453,-27.811473846435547,9.999999747378752e-05,200.0,-135.28663635253906,81.0
44,-15.331710815429688,0.005040926858782768,0.027758365496993065,-28.153356552124023,9.999999747378752e-05,200.0,-141.2981719970703,81.0
45,-12.876288414001465,0.0045340037904679775,0.0256288331001997,-28.74675750732422,9.999999747378752e-05,200.0,-143.26324462890625,82.0
46,-13.31933307647705,0.0043961526826024055,0.023662295192480087,-29.143402099609375,9.999999747378752e-05,200.0,-128.21609497070312,82.0
47,-10.71173095703125,0.0034590987488627434,0.021844923496246338,-30.366107940673828,9.999999747378752e-05,200.0,-131.44998168945312,81.0
48,-11.249258995056152,0.003332756459712982,0.02016523852944374,-30.644744873046875,9.999999747378752e-05,200.0,-125.50135803222656,81.0
49,-9.49765682220459,0.002960979240015149,0.01861688308417797,-31.620370864868164,9.999999747378752e-05,200.0,-124.68486022949219,81.0
50,-7.757791042327881,0.002121339086443186,0.0171881802380085,-32.71409606933594,9.999999747378752e-05,200.0,-124.6775131225586,82.0
51,-7.046411037445068,0.001882798969745636,0.01587068662047386,-32.56357955932617,9.999999747378752e-05,200.0,-114.3584976196289,82.0
52,-6.579660415649414,0.0021667196415364742,0.014655767008662224,-32.86624526977539,9.999999747378752e-05,200.0,-111.16033935546875,81.0
53,-5.865387916564941,0.0017526481533423066,0.013533038087189198,-33.69585418701172,9.999999747378752e-05,200.0,-102.7301254272461,81.0
54,-4.77126407623291,0.0012068399228155613,0.012496626004576683,-34.2138557434082,9.999999747378752e-05,200.0,-101.53929138183594,81.0
55,-4.817380428314209,0.00149019923992455,0.011541050858795643,-34.70433807373047,9.999999747378752e-05,200.0,-100.05736541748047,81.0
56,-4.356199741363525,0.0013642432168126106,0.010658754035830498,-34.9892578125,9.999999747378752e-05,200.0,-98.40755462646484,81.0
57,-3.7868242263793945,0.0010743275051936507,0.00984462071210146,-35.23933029174805,9.999999747378752e-05,200.0,-96.1727066040039,81.0
58,-3.159641742706299,0.0011485216673463583,0.009093085303902626,-36.14424133300781,9.999999747378752e-05,200.0,-98.70858001708984,81.0
59,-2.9325108528137207,0.0022055921144783497,0.008398311212658882,-35.56260681152344,9.999999747378752e-05,200.0,-99.49649047851562,81.0
60,-2.4383931159973145,0.000950966845266521,0.007756486535072327,-36.07825469970703,9.999999747378752e-05,200.0,-99.0822525024414,81.0
61,-2.0154688358306885,0.0008699411991983652,0.007164798676967621,-36.19063949584961,9.999999747378752e-05,200.0,-92.14588928222656,81.0
62,-1.855672836303711,0.0007469734991900623,0.0066197775304317474,-37.584251403808594,9.999999747378752e-05,200.0,-82.69117736816406,81.0
63,-1.666917324066162,0.0007942010415717959,0.006117022596299648,-36.969783782958984,9.999999747378752e-05,200.0,-90.09927368164062,81.0
64,-1.2138761281967163,0.0006222943775355816,0.00565296970307827,-37.603599548339844,9.999999747378752e-05,200.0,-90.54206848144531,81.0
65,-0.80157071352005,0.00047532125608995557,0.005224708002060652,-36.96693801879883,9.999999747378752e-05,200.0,-79.19591522216797,81.0
66,-0.6630627512931824,0.0006644877139478922,0.0048293122090399265,-36.86848449707031,9.999999747378752e-05,200.0,-84.12062072753906,81.0
67,-0.8655287623405457,0.0005906997248530388,0.004464462865144014,-36.661922454833984,9.999999747378752e-05,200.0,-81.57960510253906,81.0
68,-0.3987683057785034,0.0007036073366180062,0.004127616994082928,-37.27915573120117,9.999999747378752e-05,200.0,-77.40589141845703,81.0
69,-0.041172292083501816,0.0006023654132150114,0.0038166732992976904,-37.483821868896484,9.999999747378752e-05,200.0,-70.3731460571289,81.0
70,-0.1404140293598175,0.00048442051047459245,0.0035286173224449158,-35.799739837646484,9.999999747378752e-05,200.0,-82.00599670410156,81.0
71,0.17976033687591553,0.000605307926889509,0.0032631526701152325,-36.42002868652344,9.999999747378752e-05,200.0,-72.47282409667969,81.0
72,0.10253291577100754,0.0007196730002760887,0.0030182567425072193,-35.92888641357422,9.999999747378752e-05,200.0,-120.54959869384766,81.0
73,0.44697585701942444,0.0004450221313163638,0.002791347447782755,-34.88223648071289,9.999999747378752e-05,200.0,-109.9231185913086,81.0
74,0.4025871157646179,0.0005434220074675977,0.0025814746040850878,-35.53765869140625,9.999999747378752e-05,200.0,-96.08946990966797,81.0
75,0.6129739880561829,0.0005953619838692248,0.002387477084994316,-35.675628662109375,9.999999747378752e-05,200.0,-84.35050201416016,81.0
76,0.5938432216644287,0.00045596243580803275,0.002208972815424204,-34.78129196166992,9.999999747378752e-05,200.0,-73.2252426147461,81.0
77,0.7081863284111023,0.0005444462294690311,0.0020436595659703016,-35.03933334350586,9.999999747378752e-05,200.0,-71.98419189453125,81.0
78,0.8577331304550171,0.0004555663326755166,0.0018912219675257802,-35.5321044921875,9.999999747378752e-05,200.0,-75.79119110107422,81.0
79,0.9290265440940857,0.00038901378866285086,0.0017505144933238626,-32.53165054321289,9.999999747378752e-05,200.0,-85.20191192626953,81.0
80,0.8906108736991882,0.0005422835238277912,0.00162069674115628,-31.697425842285156,9.999999747378752e-05,200.0,-65.01651763916016,81.0
81,0.9892057776451111,0.0005085449083708227,0.0015003711450845003,-30.993953704833984,9.999999747378752e-05,200.0,-65.65187072753906,81.0
