,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,2.5706634521484375,279.0,0.13584460318088531,0.013192805461585522,9.999999747378752e-05,100.0,1.0943233966827393,100.0
1,1.7928344011306763,168.0,0.15295308828353882,0.009545644745230675,9.999999747378752e-05,100.0,0.9999993443489075,100.0
2,2.107340097427368,153.0,0.14230801165103912,0.008629268035292625,9.999999747378752e-05,100.0,1.6117233037948608,100.0
3,2.6430180072784424,143.0,0.12610012292861938,0.010682190768420696,9.999999747378752e-05,100.0,1.944218397140503,100.0
4,2.4049105644226074,137.0,0.12535418570041656,0.00981186330318451,9.999999747378752e-05,100.0,2.7480812072753906,100.0
5,2.4867420196533203,142.0,0.11978347599506378,0.009306102059781551,9.999999747378752e-05,100.0,2.378553867340088,100.0
6,2.515514612197876,138.0,0.11660344153642654,0.009676509536802769,9.999999747378752e-05,100.0,4.113036632537842,100.0
7,2.511138439178467,137.0,0.10865598171949387,0.00906361173838377,9.999999747378752e-05,100.0,17.230876922607422,100.0
8,3.076305866241455,135.0,0.09577979892492294,0.00993436761200428,9.999999747378752e-05,100.0,3.520115613937378,100.0
9,3.433300495147705,133.0,0.08040248602628708,0.01095257792621851,9.999999747378752e-05,100.0,7.60849142074585,100.0
10,3.9107115268707275,135.0,0.0659361481666565,0.011431538499891758,9.999999747378752e-05,100.0,10.829339981079102,100.0
11,4.951927661895752,135.0,0.03252437710762024,0.015183515846729279,9.999999747378752e-05,100.0,4.168174743652344,100.0
12,6.185868263244629,135.0,-0.003954560961574316,0.02062477171421051,9.999999747378752e-05,100.0,14.476669311523438,100.0
13,6.374079704284668,134.0,-0.047074027359485626,0.028606245294213295,9.999999747378752e-05,100.0,16.955013275146484,100.0
14,7.111908912658691,134.0,-0.0896361917257309,0.032449450343847275,9.999999747378752e-05,100.0,39.13436508178711,100.0
15,7.251632213592529,136.0,-0.129531592130661,0.03427857905626297,9.999999747378752e-05,100.0,31.940929412841797,100.0
16,7.49309778213501,136.0,-0.17487771809101105,0.03813401982188225,9.999999747378752e-05,100.0,22.300134658813477,100.0
17,8.287010192871094,136.0,-0.21695725619792938,0.041214317083358765,9.999999747378752e-05,100.0,25.987613677978516,100.0
18,9.105708122253418,135.0,-0.2704118490219116,0.05068063363432884,9.999999747378752e-05,100.0,28.887990951538086,100.0
19,9.614913940429688,135.0,-0.3230398893356323,0.056066520512104034,9.999999747378752e-05,100.0,27.463720321655273,100.0
20,10.254833221435547,136.0,-0.37568217515945435,0.06516028940677643,9.999999747378752e-05,100.0,34.59807586669922,100.0
21,10.968381881713867,136.0,-0.43974408507347107,0.07202483713626862,9.999999747378752e-05,100.0,32.41596221923828,100.0
22,11.808876991271973,135.0,-0.502476692199707,0.0818568617105484,9.999999747378752e-05,100.0,36.786224365234375,100.0
23,12.452444076538086,135.0,-0.5637299418449402,0.09393413364887238,9.999999747378752e-05,100.0,36.51571273803711,100.0
24,13.148626327514648,135.0,-0.6311699151992798,0.10626435279846191,9.999999747378752e-05,100.0,36.782615661621094,100.0
