,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,-340.198974609375,108.0,3.305126667022705,0.09388955682516098,9.999999747378752e-05,200.0,-508.1236877441406,200.0
1,-436.49456787109375,80.0,9.477328300476074,0.5444526076316833,9.999999747378752e-05,200.0,-432.0957946777344,200.0
2,-451.4598083496094,77.0,12.592022895812988,0.7767748236656189,9.999999747378752e-05,200.0,-468.5379943847656,200.0
3,-491.0049743652344,77.0,15.82675838470459,0.9444456696510315,9.999999747378752e-05,200.0,-589.3914184570312,200.0
4,-515.34130859375,73.0,23.2642879486084,1.7183696031570435,9.999999747378752e-05,200.0,-531.0264892578125,200.0
5,-527.30712890625,72.0,27.603145599365234,2.887627363204956,9.999999747378752e-05,200.0,-619.8569946289062,200.0
6,-533.779296875,72.0,36.919559478759766,4.137007236480713,9.999999747378752e-05,200.0,-644.8644409179688,200.0
7,-532.53564453125,70.0,51.39310073852539,8.061841011047363,9.999999747378752e-05,200.0,-554.7115478515625,200.0
8,-526.998046875,71.0,59.804012298583984,12.715639114379883,9.999999747378752e-05,200.0,-625.3070068359375,200.0
9,-528.0640869140625,70.0,60.57048416137695,13.156171798706055,9.999999747378752e-05,200.0,-478.11065673828125,200.0
10,-526.1611328125,70.0,62.25459671020508,15.62783145904541,9.999999747378752e-05,200.0,-547.8382568359375,200.0
11,-517.0377807617188,70.0,68.04899597167969,17.474472045898438,9.999999747378752e-05,200.0,-582.6871337890625,200.0
12,-510.46710205078125,71.0,75.79662322998047,19.824481964111328,9.999999747378752e-05,200.0,-623.2342529296875,200.0
13,-512.1981811523438,71.0,79.79290008544922,20.716039657592773,9.999999747378752e-05,200.0,-565.8853759765625,200.0
14,-513.5812377929688,71.0,84.03640747070312,21.987876892089844,9.999999747378752e-05,200.0,-416.52239990234375,200.0
15,-511.8346862792969,71.0,87.94525146484375,24.84855842590332,9.999999747378752e-05,200.0,-468.61468505859375,200.0
16,-511.92181396484375,71.0,94.99689483642578,31.563058853149414,9.999999747378752e-05,200.0,-389.89544677734375,200.0
17,-510.64520263671875,71.0,98.68206787109375,35.113521575927734,9.999999747378752e-05,200.0,-556.7601318359375,200.0
18,-508.9029541015625,71.0,101.86885833740234,36.080440521240234,9.999999747378752e-05,200.0,-568.7866821289062,200.0
19,-503.694580078125,71.0,105.36992645263672,32.005611419677734,9.999999747378752e-05,200.0,-408.2068176269531,200.0
20,-498.43572998046875,72.0,108.77479553222656,35.21087646484375,9.999999747378752e-05,200.0,-434.04522705078125,200.0
21,-484.34423828125,71.0,115.69798278808594,44.503238677978516,9.999999747378752e-05,200.0,-454.5150451660156,200.0
22,-462.3797302246094,72.0,125.58039855957031,49.45907211303711,9.999999747378752e-05,200.0,-383.97564697265625,200.0
23,-458.2442626953125,72.0,128.7371826171875,48.805625915527344,9.999999747378752e-05,200.0,-512.3025512695312,200.0
24,-460.3576354980469,72.0,132.126708984375,55.163841247558594,9.999999747378752e-05,200.0,-377.333251953125,200.0
25,-458.36297607421875,71.0,134.97776794433594,60.23720932006836,9.999999747378752e-05,200.0,-371.14312744140625,200.0
26,-458.6323547363281,71.0,137.96209716796875,60.673221588134766,9.999999747378752e-05,200.0,-373.2333068847656,200.0
27,-457.6884765625,72.0,140.83201599121094,59.58681869506836,9.999999747378752e-05,200.0,-497.70404052734375,200.0
28,-454.1491394042969,72.0,146.8744659423828,70.39081573486328,9.999999747378752e-05,200.0,-555.3751831054688,200.0
29,-456.8647766113281,72.0,149.1713409423828,73.09933471679688,9.999999747378752e-05,200.0,-605.1902465820312,200.0
30,-457.37481689453125,71.0,151.56790161132812,71.32450103759766,9.999999747378752e-05,200.0,-477.0011291503906,200.0
31,-455.7424621582031,71.0,153.97303771972656,77.53703308105469,9.999999747378752e-05,200.0,-483.27728271484375,200.0
32,-454.3323669433594,71.0,157.14292907714844,75.2166748046875,9.999999747378752e-05,200.0,-509.57904052734375,200.0
33,-449.0168151855469,71.0,158.9470672607422,77.51628112792969,9.999999747378752e-05,200.0,-521.6199340820312,200.0
34,-442.6453552246094,71.0,163.37228393554688,87.53814697265625,9.999999747378752e-05,200.0,-527.4591064453125,200.0
35,-444.0221252441406,71.0,165.08477783203125,81.17134857177734,9.999999747378752e-05,200.0,-420.8614807128906,200.0
36,-441.6276550292969,71.0,167.6461944580078,86.97037506103516,9.999999747378752e-05,200.0,-512.3829345703125,200.0
37,-438.5757751464844,71.0,169.5852508544922,88.76789855957031,9.999999747378752e-05,200.0,-374.4610290527344,200.0
38,-434.208251953125,71.0,171.433837890625,99.5299301147461,9.999999747378752e-05,200.0,-477.6985778808594,200.0
