,eval/mean_reward,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length
13,154.2761688232422,500.0,148.701904296875,81.0,-62.88713836669922,0.22496634721755981,0.0619804784655571,-17.66132164001465,9.999999747378752e-05,500.0
14,210.3389434814453,500.0,155.8427734375,81.0,-60.238929748535156,12.924886703491211,0.05091506987810135,-17.631114959716797,9.999999747378752e-05,500.0
15,527.9296264648438,500.0,172.07345581054688,80.0,-58.47091293334961,0.23275598883628845,0.04188018664717674,-17.44991111755371,9.999999747378752e-05,500.0
16,496.56475830078125,500.0,188.43240356445312,80.0,-56.82655334472656,20.728769302368164,0.034607283771038055,-16.95252227783203,9.999999747378752e-05,500.0
17,212.1187744140625,500.0,200.8056182861328,79.0,-56.33903503417969,0.10056616365909576,0.028648708015680313,-15.094158172607422,9.999999747378752e-05,500.0
18,356.66204833984375,500.0,207.70623779296875,79.0,-54.39632797241211,20.896564483642578,0.02370527759194374,-14.292597770690918,9.999999747378752e-05,500.0
19,319.758056640625,500.0,209.21340942382812,79.0,-54.81558609008789,7.319347381591797,0.019727475941181183,-12.571952819824219,9.999999747378752e-05,500.0
20,70.0726318359375,500.0,211.0834197998047,79.0,-54.35912322998047,0.6671727299690247,0.01652335375547409,-13.671364784240723,9.999999747378752e-05,500.0
21,456.9424743652344,500.0,216.8970489501953,79.0,-52.84104919433594,9.872732162475586,0.013816050253808498,-9.62595272064209,9.999999747378752e-05,500.0
22,107.18660736083984,500.0,215.45184326171875,79.0,-53.14017105102539,0.20911018550395966,0.011646565049886703,-9.40898323059082,9.999999747378752e-05,500.0
23,403.1358947753906,500.0,216.60369873046875,79.0,-52.29078674316406,0.1276889443397522,0.00970506388694048,-6.156692981719971,9.999999747378752e-05,500.0
24,320.75982666015625,500.0,225.6578826904297,79.0,-53.63167190551758,3.487588405609131,0.008484158664941788,-5.101388931274414,9.999999747378752e-05,500.0
25,466.53753662109375,500.0,230.20034790039062,79.0,-50.34013748168945,0.14686474204063416,0.007599671836942434,-4.487513542175293,9.999999747378752e-05,500.0
26,508.94012451171875,500.0,241.03253173828125,79.0,-52.32772445678711,0.19616231322288513,0.006902506574988365,-3.144397735595703,9.999999747378752e-05,500.0
27,453.7862854003906,500.0,251.93821716308594,78.0,-54.01429748535156,0.22698616981506348,0.0063895490020513535,1.8449732065200806,9.999999747378752e-05,500.0
28,533.8591918945312,500.0,266.6401672363281,78.0,-52.83308410644531,0.20076796412467957,0.006566890049725771,0.5453168153762817,9.999999747378752e-05,500.0
29,582.9240112304688,500.0,277.1204833984375,78.0,-55.66142272949219,17.01842498779297,0.00655532069504261,0.7258995771408081,9.999999747378752e-05,500.0
30,676.3041381835938,500.0,291.7188415527344,78.0,-56.54135513305664,0.5586374998092651,0.006344779394567013,-1.5883071422576904,9.999999747378752e-05,500.0
31,566.904296875,500.0,307.7901306152344,78.0,-57.341941833496094,6.105882167816162,0.006320944055914879,0.29374048113822937,9.999999747378752e-05,500.0
32,558.9429931640625,500.0,324.8894348144531,78.0,-56.19584274291992,0.20052985846996307,0.00683979969471693,2.4425265789031982,9.999999747378752e-05,500.0
33,685.6778564453125,500.0,340.3462829589844,77.0,-57.25654220581055,4.935327529907227,0.007010008208453655,-2.037381649017334,9.999999747378752e-05,500.0
34,545.418212890625,500.0,356.6275634765625,77.0,-61.73005294799805,1.2246737480163574,0.0067579541355371475,-1.403943419456482,9.999999747378752e-05,500.0
35,525.4237670898438,500.0,373.10589599609375,77.0,-62.28761672973633,0.17027053236961365,0.006637407932430506,-3.1505279541015625,9.999999747378752e-05,500.0
36,490.68341064453125,500.0,383.9936828613281,77.0,-61.57493209838867,0.4291360378265381,0.0067198919132351875,-2.768651008605957,9.999999747378752e-05,500.0
37,164.67208862304688,500.0,389.39276123046875,77.0,-61.940887451171875,0.30811288952827454,0.006375472992658615,-1.488336443901062,9.999999747378752e-05,500.0
38,713.3389282226562,500.0,398.4740295410156,77.0,-64.46981811523438,2.9031412601470947,0.006975517608225346,1.5547175407409668,9.999999747378752e-05,500.0
39,583.4188232421875,500.0,406.90667724609375,77.0,-61.73114013671875,0.48032039403915405,0.007587936241179705,0.6558399796485901,9.999999747378752e-05,500.0
40,625.3629760742188,500.0,410.6459655761719,76.0,-66.31258392333984,0.4700889587402344,0.008019516244530678,2.0817618370056152,9.999999747378752e-05,500.0
41,519.3543701171875,500.0,417.18536376953125,76.0,-68.73540496826172,0.28131502866744995,0.008036485873162746,5.196539878845215,9.999999747378752e-05,500.0
42,490.08380126953125,500.0,419.1700439453125,76.0,-68.67073822021484,5.583772659301758,0.007773703895509243,-1.8696714639663696,9.999999747378752e-05,500.0
43,689.0068359375,500.0,426.1098327636719,76.0,-69.95906829833984,42.09228515625,0.007581339683383703,-2.4479286670684814,9.999999747378752e-05,500.0
44,630.6763305664062,500.0,441.03765869140625,76.0,-69.79356384277344,37.378265380859375,0.00814595352858305,2.1969234943389893,9.999999747378752e-05,500.0
45,564.55224609375,500.0,456.52752685546875,76.0,-70.07212829589844,0.6412057876586914,0.008938075974583626,4.9818644523620605,9.999999747378752e-05,500.0
46,1162.026123046875,500.0,468.3913879394531,76.0,-72.91004943847656,1.0468096733093262,0.009728414937853813,-0.08680297434329987,9.999999747378752e-05,500.0
47,807.3447875976562,500.0,487.64617919921875,76.0,-71.95162200927734,6.5685834884643555,0.010760336183011532,-0.6757058501243591,9.999999747378752e-05,500.0
48,532.251220703125,500.0,505.5358581542969,76.0,-71.84696960449219,7.559950828552246,0.011966931633651257,1.6014858484268188,9.999999747378752e-05,500.0
49,627.7068481445312,500.0,512.7078857421875,76.0,-77.42899322509766,1.181910514831543,0.012815498746931553,-1.4206048250198364,9.999999747378752e-05,500.0
50,565.906005859375,500.0,534.7260131835938,76.0,-76.40953826904297,42.822513580322266,0.012440257705748081,4.041212558746338,9.999999747378752e-05,500.0
51,844.4480590820312,500.0,546.483642578125,76.0,-77.89705657958984,0.6936091184616089,0.012905729934573174,1.9122451543807983,9.999999747378752e-05,500.0
52,627.1795654296875,500.0,558.802490234375,76.0,-77.25298309326172,17.09021759033203,0.013594979420304298,1.7732301950454712,9.999999747378752e-05,500.0
53,870.6516723632812,500.0,570.4818115234375,76.0,-82.3868179321289,1.593745470046997,0.013976584188640118,2.456169605255127,9.999999747378752e-05,500.0
54,717.3739013671875,500.0,581.6076049804688,76.0,-84.27559661865234,13.305646896362305,0.013922665268182755,-0.6680755615234375,9.999999747378752e-05,500.0
55,683.8270874023438,500.0,592.16943359375,76.0,-84.0794677734375,50.881629943847656,0.014254415407776833,2.2552590370178223,9.999999747378752e-05,500.0
56,569.57568359375,500.0,603.2437744140625,76.0,-86.31938171386719,1.0851409435272217,0.013789881952106953,2.1105403900146484,9.999999747378752e-05,500.0
57,957.0911254882812,500.0,609.8359375,76.0,-89.50861358642578,0.5073338747024536,0.014902505092322826,-1.222918152809143,9.999999747378752e-05,500.0
58,821.71142578125,500.0,620.2935180664062,76.0,-88.04478454589844,1.5372629165649414,0.01468975655734539,0.6264711618423462,9.999999747378752e-05,500.0
59,344.34210205078125,500.0,630.4161987304688,76.0,-94.03484344482422,0.944205641746521,0.014764051884412766,5.167413234710693,9.999999747378752e-05,500.0
60,563.9749755859375,500.0,639.6383056640625,76.0,-93.12874603271484,0.6677980422973633,0.014854149892926216,0.6273161172866821,9.999999747378752e-05,500.0
61,468.00506591796875,500.0,651.741943359375,76.0,-90.09132385253906,51.68742370605469,0.014828206039965153,-0.3100185990333557,9.999999747378752e-05,500.0
62,509.58935546875,500.0,665.0929565429688,76.0,-95.96939086914062,0.8668369054794312,0.014514558017253876,-0.9031684398651123,9.999999747378752e-05,500.0
63,474.722900390625,500.0,673.7495727539062,76.0,-95.1458969116211,0.4561964273452759,0.014476784504950047,1.5278828144073486,9.999999747378752e-05,500.0
64,562.5028076171875,500.0,683.7459106445312,76.0,-95.59502410888672,0.7579625248908997,0.014356284402310848,3.7064311504364014,9.999999747378752e-05,500.0
65,928.6468505859375,500.0,689.9072265625,76.0,-98.31616973876953,3.536160707473755,0.01378105953335762,0.9523565173149109,9.999999747378752e-05,500.0
66,588.9326171875,500.0,690.9088745117188,76.0,-97.082763671875,88.90994262695312,0.013849479146301746,1.3350040912628174,9.999999747378752e-05,500.0
67,1168.197509765625,500.0,707.0918579101562,76.0,-95.81206512451172,0.9267113208770752,0.013399746268987656,-1.2194124460220337,9.999999747378752e-05,500.0
68,1209.8079833984375,500.0,724.4031372070312,76.0,-100.57133483886719,29.496501922607422,0.013552933931350708,-2.037950277328491,9.999999747378752e-05,500.0
69,802.7247314453125,500.0,737.0283203125,76.0,-94.9520263671875,14.488389015197754,0.014142684638500214,3.3101513385772705,9.999999747378752e-05,500.0
70,1006.2376098632812,500.0,749.6085205078125,76.0,-101.97293853759766,0.5955497622489929,0.014018399640917778,-0.9797592163085938,9.999999747378752e-05,500.0
71,775.524658203125,500.0,763.136962890625,76.0,-102.5541763305664,15.084062576293945,0.014395096339285374,0.767830491065979,9.999999747378752e-05,500.0
72,879.2059326171875,500.0,769.4071655273438,76.0,-105.94297790527344,73.6146011352539,0.014864089898765087,-1.895351767539978,9.999999747378752e-05,500.0
73,733.6395263671875,500.0,780.4599609375,76.0,-108.85979461669922,90.69017028808594,0.014822069555521011,-1.8766039609909058,9.999999747378752e-05,500.0
74,563.8922729492188,500.0,795.736328125,76.0,-109.72908782958984,109.68502807617188,0.014739874750375748,-1.4683164358139038,9.999999747378752e-05,500.0
75,774.1142578125,500.0,801.1506958007812,76.0,-107.27149200439453,55.51046371459961,0.014669673517346382,1.3966615200042725,9.999999747378752e-05,500.0
76,879.3848876953125,500.0,811.6182861328125,76.0,-113.9261474609375,51.76582336425781,0.014627351425588131,-2.171488046646118,9.999999747378752e-05,500.0
77,982.30517578125,500.0,820.5300903320312,76.0,-107.00364685058594,3.097093343734741,0.014294457621872425,-1.133353352546692,9.999999747378752e-05,500.0
78,816.248779296875,500.0,832.3348388671875,76.0,-112.20638275146484,0.9221885204315186,0.013953077606856823,-0.13101249933242798,9.999999747378752e-05,500.0
79,1186.8665771484375,500.0,847.1748046875,76.0,-116.75503540039062,1.0352425575256348,0.015044375322759151,-2.4788851737976074,9.999999747378752e-05,500.0
80,741.3058471679688,500.0,853.2637939453125,76.0,-115.76337432861328,1.4868621826171875,0.014906998723745346,-3.332012891769409,9.999999747378752e-05,500.0
81,1083.0616455078125,500.0,862.0762939453125,76.0,-116.00601959228516,43.997955322265625,0.015293397009372711,-1.2917742729187012,9.999999747378752e-05,500.0
82,1212.6240234375,500.0,878.9733276367188,76.0,-123.83831787109375,2.8314664363861084,0.015794804319739342,2.2693395614624023,9.999999747378752e-05,500.0
83,1111.974609375,500.0,888.4173583984375,76.0,-120.54668426513672,2.435563564300537,0.015691377222537994,3.268778085708618,9.999999747378752e-05,500.0
84,1135.998046875,500.0,899.58349609375,76.0,-122.84124755859375,3.0088376998901367,0.017196059226989746,2.610240936279297,9.999999747378752e-05,500.0
85,1361.5140380859375,500.0,910.9837036132812,76.0,-121.93009185791016,1.7322049140930176,0.017861241474747658,0.265995055437088,9.999999747378752e-05,500.0
86,1051.705810546875,500.0,928.4600219726562,76.0,-119.27458953857422,41.94752502441406,0.019047589972615242,-2.088212490081787,9.999999747378752e-05,500.0
87,1378.605224609375,500.0,943.1806030273438,76.0,-127.27890014648438,2.7779407501220703,0.018793269991874695,1.5543594360351562,9.999999747378752e-05,500.0
88,1353.7451171875,500.0,958.813720703125,77.0,-126.51651763916016,1.5322563648223877,0.01841195672750473,-3.5433952808380127,9.999999747378752e-05,500.0
89,959.3713989257812,500.0,974.9791870117188,77.0,-129.02264404296875,1.7733256816864014,0.018532533198595047,-0.21386858820915222,9.999999747378752e-05,500.0
90,1285.163330078125,500.0,994.0303955078125,77.0,-128.7984161376953,1.2823786735534668,0.01842048391699791,-0.34292781352996826,9.999999747378752e-05,500.0
91,959.8992919921875,500.0,1016.0307006835938,77.0,-131.2819366455078,1.1619508266448975,0.019869690760970116,-1.609148621559143,9.999999747378752e-05,500.0
92,1361.478759765625,500.0,1028.403076171875,77.0,-133.3407440185547,1.8428926467895508,0.020265430212020874,3.0545647144317627,9.999999747378752e-05,500.0
93,1314.4168701171875,500.0,1038.6319580078125,77.0,-134.94764709472656,9.010082244873047,0.02054424211382866,0.08985019475221634,9.999999747378752e-05,500.0
94,1310.59619140625,500.0,1049.0537109375,77.0,-130.6294708251953,1.6588867902755737,0.020306067541241646,-1.7805126905441284,9.999999747378752e-05,500.0
95,1169.21044921875,500.0,1057.805419921875,77.0,-134.69171142578125,0.9333969950675964,0.021417837589979172,-0.3731003999710083,9.999999747378752e-05,500.0
96,1244.87060546875,500.0,1064.915771484375,77.0,-133.09060668945312,131.2445831298828,0.022458909079432487,2.4788870811462402,9.999999747378752e-05,500.0
97,1286.0938720703125,500.0,1077.4630126953125,77.0,-135.29197692871094,20.972339630126953,0.02139911986887455,0.6419287919998169,9.999999747378752e-05,500.0
98,1295.885009765625,500.0,1084.892578125,77.0,-141.35800170898438,61.56287384033203,0.021234950050711632,-0.28804823756217957,9.999999747378752e-05,500.0
99,1298.336669921875,500.0,1089.42529296875,77.0,-146.0341033935547,2.0767064094543457,0.02090512029826641,-0.8792859315872192,9.999999747378752e-05,500.0
100,1220.378662109375,500.0,1099.3779296875,77.0,-147.6239776611328,7.954791069030762,0.021167490631341934,1.0421727895736694,9.999999747378752e-05,500.0
101,1267.6728515625,500.0,1104.3685302734375,77.0,-148.8473358154297,2.1811294555664062,0.021667350083589554,1.979209542274475,9.999999747378752e-05,500.0
102,1047.9459228515625,500.0,1113.0557861328125,77.0,-149.34222412109375,28.708282470703125,0.02267216518521309,-1.1169754266738892,9.999999747378752e-05,500.0
103,1208.6932373046875,500.0,1116.67236328125,77.0,-145.43728637695312,2.8365838527679443,0.02185669168829918,0.023164214566349983,9.999999747378752e-05,500.0
104,1310.8544921875,500.0,1118.90478515625,77.0,-151.44834899902344,28.820777893066406,0.021567825227975845,2.3972580432891846,9.999999747378752e-05,500.0
105,1311.866455078125,500.0,1131.10986328125,77.0,-152.75753784179688,5.157989978790283,0.02253304235637188,-1.0126179456710815,9.999999747378752e-05,500.0
106,1198.6741943359375,500.0,1139.7734375,77.0,-153.30276489257812,2.073864221572876,0.022465458139777184,-2.28544020652771,9.999999747378752e-05,500.0
107,1095.7633056640625,500.0,1141.849853515625,77.0,-154.0817413330078,295.1967468261719,0.022399913519620895,0.9590213298797607,9.999999747378752e-05,500.0
108,1038.523681640625,500.0,1145.9490966796875,77.0,-149.64385986328125,4.5114545822143555,0.021187590435147285,-0.21631662547588348,9.999999747378752e-05,500.0
109,1129.874755859375,500.0,1146.3758544921875,77.0,-157.9308624267578,1.2380871772766113,0.021024351939558983,1.32850182056427,9.999999747378752e-05,500.0
110,1252.1240234375,500.0,1148.6275634765625,77.0,-155.0386199951172,1.8195406198501587,0.023001881316304207,1.1175123453140259,9.999999747378752e-05,500.0
111,1164.418701171875,500.0,1147.224365234375,77.0,-153.07814025878906,1.899657130241394,0.02430366724729538,0.631064772605896,9.999999747378752e-05,500.0
112,1015.8177490234375,500.0,1148.1654052734375,77.0,-166.2078094482422,4.311334609985352,0.022921519353985786,-1.724874496459961,9.999999747378752e-05,500.0
113,1241.6212158203125,500.0,1152.6435546875,77.0,-158.13099670410156,1.1016740798950195,0.022604359313845634,1.0218337774276733,9.999999747378752e-05,500.0
114,1072.591552734375,500.0,1151.9130859375,77.0,-157.86085510253906,2.075730323791504,0.02145242504775524,0.09584380686283112,9.999999747378752e-05,500.0
115,1072.6072998046875,500.0,1151.9002685546875,77.0,-161.79373168945312,1.5351035594940186,0.021425290033221245,2.868178129196167,9.999999747378752e-05,500.0
116,869.3074951171875,500.0,1147.2073974609375,77.0,-160.39767456054688,147.3217010498047,0.02223413996398449,2.6243724822998047,9.999999747378752e-05,500.0
117,1256.980224609375,500.0,1145.7437744140625,77.0,-166.8880615234375,55.46504211425781,0.02257225476205349,-2.935497283935547,9.999999747378752e-05,500.0
118,990.9949340820312,500.0,1141.6917724609375,77.0,-163.76876831054688,2.7947423458099365,0.022533735260367393,-1.014840841293335,9.999999747378752e-05,500.0
119,1152.414794921875,500.0,1139.263916015625,77.0,-166.07054138183594,1.0915602445602417,0.02340647764503956,0.33369627594947815,9.999999747378752e-05,500.0
120,1254.150146484375,500.0,1138.8795166015625,77.0,-159.67514038085938,1.8595942258834839,0.023250367492437363,0.6347383260726929,9.999999747378752e-05,500.0
121,1145.4874267578125,500.0,1139.579833984375,77.0,-165.68405151367188,180.40110778808594,0.021968906745314598,1.0951414108276367,9.999999747378752e-05,500.0
122,1122.8385009765625,500.0,1140.1060791015625,77.0,-167.36460876464844,199.18679809570312,0.022007642313838005,2.1275033950805664,9.999999747378752e-05,500.0
123,1264.4451904296875,500.0,1137.2376708984375,77.0,-168.6593780517578,1.2740058898925781,0.02197027951478958,0.002761001465842128,9.999999747378752e-05,500.0
124,1161.448486328125,500.0,1141.5673828125,77.0,-168.94027709960938,1.4185885190963745,0.022159963846206665,-0.22276316583156586,9.999999747378752e-05,500.0
125,1043.230712890625,500.0,1145.30712890625,77.0,-169.1999969482422,1.8296685218811035,0.023115823045372963,-2.1110830307006836,9.999999747378752e-05,500.0
126,1289.7236328125,500.0,1149.7073974609375,77.0,-166.2090606689453,3.8517556190490723,0.022968603298068047,1.177375316619873,9.999999747378752e-05,500.0
127,1228.928955078125,500.0,1152.5389404296875,77.0,-167.8539581298828,1.9320504665374756,0.02263321913778782,1.2682220935821533,9.999999747378752e-05,500.0
128,1206.5523681640625,500.0,1156.8565673828125,77.0,-166.34820556640625,1.5494099855422974,0.021877195686101913,-1.1943219900131226,9.999999747378752e-05,500.0
129,1295.849853515625,500.0,1154.4161376953125,77.0,-174.36265563964844,5.064775466918945,0.02316472679376602,0.11637302488088608,9.999999747378752e-05,500.0
130,1291.1943359375,500.0,1154.3218994140625,77.0,-168.9202880859375,1.890904188156128,0.02239631488919258,0.44737181067466736,9.999999747378752e-05,500.0
131,1271.8165283203125,500.0,1154.325439453125,77.0,-174.7877655029297,4.509370803833008,0.022783884778618813,0.07273956388235092,9.999999747378752e-05,500.0
132,1232.150146484375,500.0,1156.9896240234375,77.0,-167.06515502929688,2.2998571395874023,0.02363569289445877,-0.9058870673179626,9.999999747378752e-05,500.0
133,1151.563232421875,500.0,1160.7305908203125,77.0,-170.27023315429688,89.99140167236328,0.023191189393401146,0.6891152262687683,9.999999747378752e-05,500.0
134,1271.20458984375,500.0,1164.8861083984375,77.0,-170.8136444091797,2.539289951324463,0.0242813341319561,0.08096706122159958,9.999999747378752e-05,500.0
135,1349.8983154296875,500.0,1170.4117431640625,77.0,-175.8047637939453,1.812633752822876,0.024352220818400383,-0.36576414108276367,9.999999747378752e-05,500.0
136,1125.604736328125,500.0,1175.1827392578125,77.0,-172.64881896972656,3.233100652694702,0.02426653541624546,0.9813496470451355,9.999999747378752e-05,500.0
137,1095.454833984375,500.0,1180.592529296875,77.0,-172.87905883789062,2.697031021118164,0.025094861164689064,-1.1228591203689575,9.999999747378752e-05,500.0
138,1208.932373046875,500.0,1181.2176513671875,77.0,-173.3929901123047,1.5448083877563477,0.024261340498924255,-0.15199756622314453,9.999999747378752e-05,500.0
139,1277.08447265625,500.0,1184.9808349609375,77.0,-174.04600524902344,2.2125515937805176,0.023423483595252037,0.8239530920982361,9.999999747378752e-05,500.0
140,1248.093505859375,500.0,1186.800537109375,77.0,-176.00546264648438,214.4503631591797,0.023256510496139526,-1.635689616203308,9.999999747378752e-05,500.0
141,1353.446533203125,500.0,1195.2261962890625,77.0,-177.97471618652344,220.59600830078125,0.023519959300756454,0.4117109179496765,9.999999747378752e-05,500.0
142,1320.2568359375,500.0,1199.6771240234375,77.0,-174.42721557617188,1.4112008810043335,0.023609234020113945,0.06360480934381485,9.999999747378752e-05,500.0
143,1306.64892578125,500.0,1206.8443603515625,77.0,-183.29278564453125,180.05001831054688,0.023857202380895615,-0.5676788687705994,9.999999747378752e-05,500.0
144,1383.134033203125,500.0,1210.2886962890625,77.0,-179.8145294189453,2.4331958293914795,0.022020481526851654,-0.5964635014533997,9.999999747378752e-05,500.0
145,1118.148193359375,500.0,1213.8616943359375,77.0,-182.48074340820312,2.5310447216033936,0.02354847639799118,-1.2054494619369507,9.999999747378752e-05,500.0
146,754.281982421875,500.0,1217.4327392578125,77.0,-180.263671875,2.411245822906494,0.023678435012698174,-0.791265606880188,9.999999747378752e-05,500.0
147,1204.808837890625,500.0,1220.162109375,77.0,-178.60562133789062,14.992666244506836,0.02262437716126442,0.024796294048428535,9.999999747378752e-05,500.0
148,1220.705322265625,500.0,1224.77587890625,77.0,-177.78929138183594,275.38958740234375,0.02332322672009468,-1.335274338722229,9.999999747378752e-05,500.0
149,1271.949462890625,500.0,1225.320556640625,77.0,-179.03128051757812,227.27273559570312,0.024043267592787743,1.6781600713729858,9.999999747378752e-05,500.0
150,1145.1046142578125,500.0,1222.3953857421875,77.0,-178.6385040283203,226.074951171875,0.023952661082148552,0.5265277624130249,9.999999747378752e-05,500.0
151,1354.876708984375,500.0,1223.6961669921875,77.0,-181.9413299560547,346.3914794921875,0.02408161759376526,-0.11370452493429184,9.999999747378752e-05,500.0
152,1287.6212158203125,500.0,1224.177734375,77.0,-182.87557983398438,3.173732280731201,0.025725020095705986,-1.432478904724121,9.999999747378752e-05,500.0
153,1360.488037109375,500.0,1222.1614990234375,77.0,-178.6248779296875,1.690061330795288,0.026777181774377823,1.7470707893371582,9.999999747378752e-05,500.0
154,1214.6143798828125,500.0,1226.8992919921875,77.0,-190.6629180908203,2.0054609775543213,0.023772425949573517,-1.5055559873580933,9.999999747378752e-05,500.0
155,1357.0963134765625,500.0,1227.814208984375,77.0,-181.81663513183594,3.7879819869995117,0.02375328727066517,1.0731266736984253,9.999999747378752e-05,500.0
156,1371.83203125,500.0,1226.4803466796875,77.0,-184.71714782714844,1.9926173686981201,0.023548273369669914,1.1807727813720703,9.999999747378752e-05,500.0
157,1336.8941650390625,500.0,1223.445068359375,77.0,-186.28866577148438,2.4143576622009277,0.02399597130715847,-0.4039895236492157,9.999999747378752e-05,500.0
158,1230.655517578125,500.0,1222.11767578125,77.0,-176.66554260253906,1.098374605178833,0.021867845207452774,-1.3239977359771729,9.999999747378752e-05,500.0
159,1256.3052978515625,500.0,1217.6268310546875,77.0,-182.62319946289062,1.2589449882507324,0.02334311045706272,-0.9322397112846375,9.999999747378752e-05,500.0
160,1278.2210693359375,500.0,1217.951904296875,77.0,-187.22018432617188,452.1385803222656,0.024828817695379257,-0.6989015936851501,9.999999747378752e-05,500.0
161,1243.4681396484375,500.0,1216.8092041015625,77.0,-186.7836456298828,2.2387585639953613,0.02467970922589302,-0.3090784251689911,9.999999747378752e-05,500.0
162,1163.992431640625,500.0,1217.281005859375,77.0,-182.53219604492188,227.33587646484375,0.024776533246040344,-1.3517009019851685,9.999999747378752e-05,500.0
163,1271.6650390625,500.0,1221.0184326171875,77.0,-188.55511474609375,234.22698974609375,0.026145752519369125,-0.32317423820495605,9.999999747378752e-05,500.0
164,1146.2310791015625,500.0,1221.72998046875,77.0,-184.4192352294922,239.6675567626953,0.0251446720212698,-0.10029319673776627,9.999999747378752e-05,500.0
165,1135.438232421875,500.0,1220.906005859375,77.0,-188.9041290283203,4.084957599639893,0.024272581562399864,-0.46880462765693665,9.999999747378752e-05,500.0
166,1272.538330078125,500.0,1220.136962890625,77.0,-191.87661743164062,113.87806701660156,0.024664873257279396,-2.074855327606201,9.999999747378752e-05,500.0
167,1248.1396484375,500.0,1217.35107421875,77.0,-188.4539794921875,1.529179573059082,0.023438427597284317,-0.838255763053894,9.999999747378752e-05,500.0
168,1363.779052734375,500.0,1216.935302734375,77.0,-190.21676635742188,228.22592163085938,0.023735573515295982,-0.9507811665534973,9.999999747378752e-05,500.0
169,1314.678466796875,500.0,1216.6685791015625,77.0,-191.2768096923828,1.1002798080444336,0.024672536179423332,1.6749160289764404,9.999999747378752e-05,500.0
170,1337.878662109375,500.0,1214.0682373046875,77.0,-189.57542419433594,1.7185571193695068,0.024119336158037186,-1.6574859619140625,9.999999747378752e-05,500.0
171,1375.675048828125,500.0,1212.759765625,77.0,-193.422607421875,74.98827362060547,0.024432094767689705,1.2110635042190552,9.999999747378752e-05,500.0
172,1312.7235107421875,500.0,1212.0067138671875,77.0,-187.97352600097656,148.8319091796875,0.025000791996717453,-0.2899143397808075,9.999999747378752e-05,500.0
173,1386.4989013671875,500.0,1213.42529296875,77.0,-195.29515075683594,1.1692765951156616,0.02575453370809555,-1.763611078262329,9.999999747378752e-05,500.0
174,1100.3065185546875,500.0,1215.2025146484375,77.0,-187.00979614257812,1.9329826831817627,0.02537824586033821,1.8369338512420654,9.999999747378752e-05,500.0
175,1151.967529296875,500.0,1215.8052978515625,77.0,-188.55967712402344,2.9430084228515625,0.026358406990766525,-1.4178184270858765,9.999999747378752e-05,500.0
176,1196.839111328125,500.0,1214.5157470703125,77.0,-190.03738403320312,1.9701687097549438,0.025948168709874153,1.0503703355789185,9.999999747378752e-05,500.0
177,1376.444091796875,500.0,1213.872314453125,77.0,-195.5268096923828,102.29883575439453,0.02651127055287361,-0.5877485275268555,9.999999747378752e-05,500.0
178,1282.9566650390625,500.0,1216.53564453125,77.0,-188.8014678955078,1.8385496139526367,0.025061706081032753,-0.9186341762542725,9.999999747378752e-05,500.0
