,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,9.015692710876465,103.0,-8.440133094787598,0.5082100629806519,0.7413574457168579,-3.0146992206573486,0.0010000000474974513,100.0,4.813288688659668,100.0
1,6.132935523986816,77.0,-9.69322681427002,0.5420020818710327,0.4964315593242645,-7.067192077636719,0.0010000000474974513,100.0,3.115133762359619,100.0
2,6.645438194274902,70.0,-10.956377029418945,1.3036870956420898,0.3324740529060364,-11.127238273620605,0.0010000000474974513,100.0,2.446021556854248,100.0
3,6.289531230926514,72.0,-11.206727981567383,0.8154401779174805,0.2227141112089157,-15.060441970825195,0.0010000000474974513,100.0,4.212488174438477,100.0
4,5.689127445220947,73.0,-11.406103134155273,0.6451255679130554,0.14920561015605927,-19.057092666625977,0.0010000000474974513,100.0,3.4546122550964355,100.0
5,5.466236114501953,76.0,-11.128599166870117,0.6954434514045715,0.09996883571147919,-23.1782169342041,0.0010000000474974513,100.0,5.414633274078369,100.0
6,5.091519355773926,77.0,-10.900094032287598,0.6381928324699402,0.06705255061388016,-27.222885131835938,0.0010000000474974513,100.0,2.894111156463623,100.0
7,4.699641227722168,76.0,-10.3318452835083,0.6175980567932129,0.04501091316342354,-31.027305603027344,0.0010000000474974513,100.0,6.386471271514893,100.0
8,4.536635398864746,76.0,-9.761072158813477,0.6433149576187134,0.03022252582013607,-35.15431594848633,0.0010000000474974513,100.0,3.98872709274292,100.0
9,4.396340370178223,76.0,-9.160127639770508,0.5651205778121948,0.020293613895773888,-38.870140075683594,0.0010000000474974513,100.0,5.919560432434082,100.0
10,4.170764923095703,78.0,-8.507927894592285,0.5943425893783569,0.013629933819174767,-42.369178771972656,0.0010000000474974513,100.0,3.8860690593719482,100.0
11,4.110195636749268,78.0,-8.00399112701416,0.5712891817092896,0.0092017762362957,-45.89142608642578,0.0010000000474974513,100.0,5.780745983123779,100.0
12,4.402993202209473,78.0,-7.266961097717285,0.49407297372817993,0.0062394822016358376,-47.71664810180664,0.0010000000474974513,100.0,6.086359024047852,100.0
13,4.3072614669799805,77.0,-6.877033710479736,0.365680456161499,0.004275674466043711,-48.320526123046875,0.0010000000474974513,100.0,6.747317314147949,100.0
14,4.58400821685791,77.0,-6.074103355407715,0.38930651545524597,0.0029685639310628176,-47.99866485595703,0.0010000000474974513,100.0,9.407875061035156,100.0
15,4.646337032318115,78.0,-5.859385967254639,0.3156798481941223,0.0020907612051814795,-46.716068267822266,0.0010000000474974513,100.0,9.535209655761719,100.0
16,4.700867652893066,78.0,-5.489477634429932,0.29600632190704346,0.0015109169762581587,-42.42431640625,0.0010000000474974513,100.0,11.167637825012207,100.0
17,4.873820781707764,78.0,-4.870873928070068,0.2903220057487488,0.0011195479892194271,-31.983795166015625,0.0010000000474974513,100.0,9.68637752532959,100.0
18,5.0387043952941895,78.0,-4.6542792320251465,0.2880249619483948,0.0008612234378233552,-32.26829528808594,0.0010000000474974513,100.0,10.831665992736816,100.0
19,5.586388111114502,77.0,-4.058970928192139,0.2568950653076172,0.0006898501887917519,-23.95173454284668,0.0010000000474974513,100.0,17.478057861328125,100.0
20,5.876898288726807,78.0,-3.8191869258880615,0.2831401526927948,0.0005689905374310911,-13.159528732299805,0.0010000000474974513,100.0,18.478744506835938,100.0
21,6.124601364135742,78.0,-3.36061429977417,0.28128305077552795,0.000496253720484674,-4.880441188812256,0.0010000000474974513,100.0,10.174083709716797,100.0
22,6.418590545654297,78.0,-3.0806007385253906,0.18953871726989746,0.00045664439676329494,-5.838263034820557,0.0010000000474974513,100.0,11.515060424804688,100.0
23,6.563903331756592,78.0,-2.907008409500122,0.1969572752714157,0.0004276457184460014,3.2238950729370117,0.0010000000474974513,100.0,16.75782012939453,100.0
24,6.78865385055542,78.0,-2.7269198894500732,0.20448818802833557,0.00041259775753133,-2.2149078845977783,0.0010000000474974513,100.0,16.444530487060547,100.0
25,7.0875935554504395,78.0,-2.4381237030029297,0.21990719437599182,0.0004367693036329001,3.348531484603882,0.0010000000474974513,100.0,13.2861967086792,100.0
26,7.4258623123168945,78.0,-2.3480350971221924,0.1866573989391327,0.00047055407776497304,4.120971202850342,0.0010000000474974513,100.0,14.206364631652832,100.0
27,7.533223628997803,78.0,-2.171671152114868,0.1947689801454544,0.0005025014979764819,1.6990940570831299,0.0010000000474974513,100.0,16.057706832885742,100.0
28,7.840185642242432,78.0,-1.8716951608657837,0.17404353618621826,0.0004749271902255714,-2.5775671005249023,0.0010000000474974513,100.0,13.373303413391113,100.0
29,8.23654842376709,78.0,-1.7879687547683716,0.14309559762477875,0.0004959731595590711,0.7525345683097839,0.0010000000474974513,100.0,16.335750579833984,100.0
30,8.640213966369629,79.0,-1.652733564376831,0.1577443778514862,0.0005238507874310017,2.096686840057373,0.0010000000474974513,100.0,13.065658569335938,100.0
31,9.218879699707031,79.0,-1.5213291645050049,0.13264134526252747,0.0005355940666049719,-4.2419023513793945,0.0010000000474974513,100.0,15.8026704788208,100.0
