,rollout/ep_rew_mean,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,rollout/ep_len_mean
0,-143.0408172607422,80.0,-13.12210750579834,0.12064003944396973,0.9324536919593811,-0.587689220905304,9.999999747378752e-05,200.0,-149.2537078857422,200.0
1,-141.84945678710938,70.0,-21.041879653930664,0.20165854692459106,0.8607462644577026,-1.262938380241394,9.999999747378752e-05,200.0,-137.7805938720703,200.0
2,-143.03720092773438,68.0,-27.14921760559082,0.3141822814941406,0.7945982217788696,-1.925311803817749,9.999999747378752e-05,200.0,-147.08741760253906,200.0
3,-143.6377716064453,66.0,-31.18740463256836,0.9718313217163086,0.7335488796234131,-2.600898027420044,9.999999747378752e-05,200.0,-150.91160583496094,200.0
4,-144.6668243408203,66.0,-34.10520553588867,1.4328527450561523,0.6772317886352539,-3.243438243865967,9.999999747378752e-05,200.0,-154.51156616210938,200.0
5,-145.50674438476562,66.0,-35.850521087646484,2.151392936706543,0.6253113746643066,-3.8975627422332764,9.999999747378752e-05,200.0,-159.78753662109375,200.0
6,-147.90097045898438,65.0,-38.0848388671875,1.2147250175476074,0.5774646401405334,-4.511516094207764,9.999999747378752e-05,200.0,-155.64419555664062,200.0
7,-148.69784545898438,65.0,-39.88980484008789,8.0453519821167,0.5333529710769653,-5.191030025482178,9.999999747378752e-05,200.0,-170.98907470703125,200.0
8,-150.0356903076172,64.0,-40.7252082824707,0.8589245676994324,0.4926700294017792,-5.763086795806885,9.999999747378752e-05,200.0,-184.770263671875,200.0
9,-150.65097045898438,64.0,-39.24764633178711,1.2477645874023438,0.4551531672477722,-6.245166301727295,9.999999747378752e-05,200.0,-217.02236938476562,200.0
10,-151.74514770507812,65.0,-39.55009460449219,1.013641357421875,0.4205142855644226,-6.947482585906982,9.999999747378752e-05,200.0,-229.05966186523438,200.0
11,-153.8795166015625,64.0,-36.980350494384766,1.913878321647644,0.38852524757385254,-7.545990943908691,9.999999747378752e-05,200.0,-193.9012451171875,200.0
12,-158.56423950195312,64.0,-36.231449127197266,1.0547733306884766,0.3589746356010437,-7.994561672210693,9.999999747378752e-05,200.0,-148.45912170410156,200.0
13,-162.73403930664062,63.0,-34.391910552978516,1.0769093036651611,0.3316478729248047,-8.524337768554688,9.999999747378752e-05,200.0,-141.0904541015625,200.0
14,-163.02122497558594,63.0,-32.41619110107422,0.8319910764694214,0.30636096000671387,-9.309810638427734,9.999999747378752e-05,200.0,-141.4270477294922,200.0
15,-163.896728515625,64.0,-28.00865364074707,1.0290248394012451,0.2829556465148926,-9.746392250061035,9.999999747378752e-05,200.0,-133.74850463867188,200.0
16,-163.28883361816406,64.0,-26.735280990600586,1.3417892456054688,0.2612873613834381,-10.247323036193848,9.999999747378752e-05,200.0,-133.27777099609375,200.0
17,-162.7698516845703,63.0,-23.023630142211914,0.9745936393737793,0.24125339090824127,-10.751182556152344,9.999999747378752e-05,200.0,-139.1251220703125,200.0
18,-161.60633850097656,63.0,-23.030162811279297,4.299018859863281,0.22280655801296234,-11.39257526397705,9.999999747378752e-05,200.0,-146.75660705566406,200.0
19,-161.0072479248047,63.0,-18.469093322753906,1.709953784942627,0.205844447016716,-12.092374801635742,9.999999747378752e-05,200.0,-134.16525268554688,200.0
20,-159.86749267578125,63.0,-17.61073875427246,0.661845326423645,0.19027027487754822,-12.34041690826416,9.999999747378752e-05,200.0,-136.8739013671875,200.0
21,-158.81900024414062,63.0,-15.872109413146973,1.0240041017532349,0.17595915496349335,-12.406825065612793,9.999999747378752e-05,200.0,-136.13650512695312,200.0
22,-158.04574584960938,63.0,-12.612006187438965,0.632926344871521,0.16273021697998047,-12.911189079284668,9.999999747378752e-05,200.0,-123.59368896484375,200.0
23,-157.04710388183594,63.0,-11.26894474029541,1.1525784730911255,0.15048331022262573,-13.14259147644043,9.999999747378752e-05,200.0,-125.90962219238281,200.0
24,-156.09268188476562,63.0,-8.306376457214355,0.5055129528045654,0.13911136984825134,-13.797577857971191,9.999999747378752e-05,200.0,-125.95344543457031,200.0
25,-155.75018310546875,63.0,-5.185420989990234,0.4605407118797302,0.1285458207130432,-14.17640495300293,9.999999747378752e-05,200.0,-117.42057800292969,200.0
26,-155.7281951904297,63.0,-4.213814735412598,0.4285622239112854,0.118754543364048,-14.78416919708252,9.999999747378752e-05,200.0,-111.055908203125,200.0
27,-155.9475555419922,63.0,-2.279918670654297,0.4677715301513672,0.1097152903676033,-15.31744384765625,9.999999747378752e-05,200.0,-113.34642028808594,200.0
28,-155.2124481201172,63.0,-1.7641005516052246,0.7208629846572876,0.10138358175754547,-15.29150104522705,9.999999747378752e-05,200.0,-111.84236145019531,200.0
29,-154.14083862304688,63.0,0.8976830840110779,0.26491713523864746,0.0937286764383316,-15.190070152282715,9.999999747378752e-05,200.0,-106.57200622558594,200.0
30,-153.0709991455078,63.0,2.288361072540283,0.373825341463089,0.08667239546775818,-15.626173973083496,9.999999747378752e-05,200.0,-104.85233306884766,200.0
31,-151.3396453857422,63.0,4.580646514892578,0.2971317768096924,0.08013471215963364,-15.818510055541992,9.999999747378752e-05,200.0,-97.08026123046875,200.0
32,-149.64967346191406,63.0,4.987990379333496,0.3135075271129608,0.0740734338760376,-16.57903480529785,9.999999747378752e-05,200.0,-95.88785552978516,200.0
33,-147.69679260253906,63.0,6.764516830444336,4.790948867797852,0.06850414723157883,-16.78925323486328,9.999999747378752e-05,200.0,-120.2033920288086,200.0
34,-145.98260498046875,63.0,7.9469451904296875,0.8117969036102295,0.06338252127170563,-15.924782752990723,9.999999747378752e-05,200.0,-282.5101013183594,200.0
35,-144.0522003173828,63.0,9.628052711486816,1.037131905555725,0.058649685233831406,-16.794891357421875,9.999999747378752e-05,200.0,-87.67186737060547,200.0
36,-141.51954650878906,63.0,11.544329643249512,0.21851861476898193,0.05426311120390892,-16.70736312866211,9.999999747378752e-05,200.0,-97.00508117675781,200.0
37,-137.23985290527344,63.0,12.22057819366455,0.8502618074417114,0.05020737648010254,-16.160118103027344,9.999999747378752e-05,200.0,-103.18266296386719,200.0
38,-133.0347137451172,63.0,13.701400756835938,1.0745816230773926,0.04645295813679695,-16.576383590698242,9.999999747378752e-05,200.0,-99.38792419433594,200.0
39,-130.24037170410156,63.0,15.129583358764648,1.0463181734085083,0.042990002781152725,-15.89362621307373,9.999999747378752e-05,200.0,-97.25425720214844,200.0
40,-126.83817291259766,63.0,15.181755065917969,0.1966131031513214,0.03982078284025192,-14.641268730163574,9.999999747378752e-05,200.0,-94.48937225341797,200.0
41,-124.4227066040039,63.0,16.818729400634766,0.2344699501991272,0.036925096064805984,-15.157407760620117,9.999999747378752e-05,200.0,-99.8885269165039,200.0
42,-123.29359436035156,63.0,17.620494842529297,1.502465844154358,0.03430037945508957,-14.870922088623047,9.999999747378752e-05,200.0,-90.00723266601562,200.0
43,-125.38969421386719,63.0,17.931791305541992,0.27477920055389404,0.03193056955933571,-13.438067436218262,9.999999747378752e-05,200.0,-88.15579986572266,200.0
44,-126.17437744140625,63.0,18.273038864135742,1.1338379383087158,0.029732029885053635,-13.936115264892578,9.999999747378752e-05,200.0,-92.8705825805664,200.0
45,-124.31970977783203,63.0,19.37074851989746,3.248720645904541,0.027719492092728615,-10.87123966217041,9.999999747378752e-05,200.0,-69.1131362915039,200.0
46,-122.66236114501953,63.0,19.132299423217773,0.9019485712051392,0.025866661220788956,-9.716499328613281,9.999999747378752e-05,200.0,-83.10164642333984,200.0
47,-120.737060546875,63.0,19.681570053100586,4.705051422119141,0.024119561538100243,-9.806411743164062,9.999999747378752e-05,200.0,-80.72904968261719,200.0
48,-118.87858581542969,63.0,19.696596145629883,3.2702572345733643,0.022471817210316658,-10.775612831115723,9.999999747378752e-05,200.0,-83.1597671508789,200.0
49,-117.39903259277344,63.0,19.93722915649414,1.5037827491760254,0.020962882786989212,-8.652179718017578,9.999999747378752e-05,200.0,-97.32786560058594,200.0
50,-116.15230560302734,63.0,20.2607421875,0.3047940731048584,0.019629869610071182,-6.942811012268066,9.999999747378752e-05,200.0,-213.8147430419922,200.0
51,-114.05659484863281,63.0,20.666975021362305,1.7562620639801025,0.01843567192554474,-4.523548603057861,9.999999747378752e-05,200.0,-109.59498596191406,200.0
52,-111.88138580322266,63.0,20.50826644897461,0.3730586767196655,0.017332961782813072,-6.4900689125061035,9.999999747378752e-05,200.0,-98.62458801269531,200.0
53,-110.66558074951172,63.0,19.681928634643555,0.3764937222003937,0.01636447012424469,-3.635532855987549,9.999999747378752e-05,200.0,-104.35713195800781,200.0
54,-109.37389373779297,63.0,20.39991569519043,0.5156009197235107,0.015461213886737823,-3.587846040725708,9.999999747378752e-05,200.0,-119.55167388916016,200.0
55,-108.0635986328125,63.0,19.650991439819336,0.41139376163482666,0.014768995344638824,-3.549795150756836,9.999999747378752e-05,200.0,-190.76986694335938,200.0
