,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,-12.860793113708496,0.36897772550582886,0.9324753880500793,-0.586485743522644,9.999999747378752e-05,200.0,-184.34310913085938,63.0
1,-22.513423919677734,1.200162649154663,0.8608130216598511,-1.2559399604797363,9.999999747378752e-05,200.0,-185.09762573242188,53.0
2,-30.77920913696289,0.42659956216812134,0.7947506904602051,-1.9285633563995361,9.999999747378752e-05,200.0,-182.15843200683594,49.0
3,-38.91689682006836,0.36111074686050415,0.7337682843208313,-2.5814898014068604,9.999999747378752e-05,200.0,-181.79312133789062,48.0
4,-45.04869079589844,0.4252498149871826,0.6774057745933533,-3.2642946243286133,9.999999747378752e-05,200.0,-176.0525360107422,47.0
5,-49.7111701965332,0.6064528226852417,0.6254438757896423,-3.9040660858154297,9.999999747378752e-05,200.0,-174.3964080810547,47.0
6,-54.62975311279297,0.46140825748443604,0.5775033235549927,-4.560914039611816,9.999999747378752e-05,200.0,-174.05862426757812,47.0
7,-57.19667053222656,1.8523945808410645,0.5332608819007874,-5.21778678894043,9.999999747378752e-05,200.0,-178.35232543945312,46.0
8,-58.9492073059082,2.773818254470825,0.49244874715805054,-5.82839822769165,9.999999747378752e-05,200.0,-180.7194061279297,46.0
9,-59.07349395751953,0.8562307357788086,0.4547053873538971,-6.516280174255371,9.999999747378752e-05,200.0,-173.15145874023438,46.0
10,-61.85325241088867,0.4410751760005951,0.4198029339313507,-7.082542419433594,9.999999747378752e-05,200.0,-173.4528045654297,46.0
11,-62.89377975463867,0.606992781162262,0.3875972330570221,-7.80725622177124,9.999999747378752e-05,200.0,-170.11087036132812,46.0
12,-63.41900634765625,1.5228290557861328,0.35788923501968384,-8.479445457458496,9.999999747378752e-05,200.0,-169.63619995117188,46.0
13,-63.86085891723633,0.3727053999900818,0.33044570684432983,-9.069087982177734,9.999999747378752e-05,200.0,-167.83267211914062,45.0
14,-63.49272918701172,0.38738149404525757,0.30509746074676514,-9.781656265258789,9.999999747378752e-05,200.0,-162.90536499023438,45.0
15,-60.535301208496094,0.4138871431350708,0.2816823422908783,-10.278573989868164,9.999999747378752e-05,200.0,-158.98739624023438,46.0
16,-60.21636199951172,0.35583001375198364,0.2600690722465515,-10.866389274597168,9.999999747378752e-05,200.0,-159.58070373535156,45.0
17,-60.31818771362305,0.2762749195098877,0.24012047052383423,-11.531755447387695,9.999999747378752e-05,200.0,-160.2093505859375,45.0
18,-59.18234634399414,0.23538118600845337,0.22171366214752197,-12.224796295166016,9.999999747378752e-05,200.0,-163.6562042236328,45.0
19,-56.00248336791992,0.19608861207962036,0.2047387808561325,-12.643198013305664,9.999999747378752e-05,200.0,-162.7242431640625,45.0
